Marca.temporal,Nome.da.praia..Concello,Tipo.de.actualización.que.nos.queres.facer.chegar,Está.avisado.o.112.,Xeolocalización,Por.onde.están.espallados.os.pellets,Quen.está.recollendo.os.pellets.,Como.estase.a.recoller.os.pellets.,Onde.se.depositan.os.pellets.,Hai.sacos.de.pellets.,Cantidade.de.pellets,Concello,Imaxe.dos.pellets.no.lugar.ou.da.xornada.de.limpeza,Data,Hora,Lugar.de.encontro,Quen.organiza.a.iniciativa,Contacto,Ligazón,Cartaz,Atopaches.animáis.mortos.,Información.adicional,Imaxes.adicionais,X.xenérica,Y.xenérica,lat,lon
2024-01-08T17:44:29Z,"Praia de Redondela, Redondela",Non hai pellets na praia,Non teño certeza,"https://www.google.com/maps/place/895G%2BWM+Praia+de+Cesantes,+36693+San+Sim%C3%B3n,+Pontevedra/data=!4m6!3m5!1s0xd2f7b11972c3a61:0xf62c687f595d0c72!7e2!8m2!3d42.309848099999996!4d-8.6233617?utm_source=mstt_1&entry=gps&lucs=47068615,,47075915&g_ep=CAESCjExLjEwOS4xMDEYACDXggMqEjQ3MDY4NjE1LCw0NzA3NTkxNUICRVM%3D",NA,NA,NA,NA,NA,,Redondela,NA,NA,NA,NA,NA,,NA,NA,Non,NA,NA,0,0,895,NA
2024-01-08T17:44:54Z,"Praia de Agrelo, Bueu",Non hai pellets na praia,Non,"https://www.google.com/maps/place/Praia+de+Agrelo,+36939+Bueu,+Pontevedra/data=!4m2!3m1!1s0xd2f66606c57ddf5:0xdd18cd1942124673?utm_source=mstt_1&entry=gps&lucs=47068615,,47075915&g_ep=CAESCjExLjEwOS4xMDIYACDXggMqEjQ3MDY4NjE1LCw0NzA3NTkxNUICRVM%3D",NA,Non hai ninguén,NA,NA,NA,,Bueu,NA,NA,NA,NA,NA,,NA,NA,Non,NA,NA,518961.4605,4686825.6579,36939,NA
2024-01-08T17:46:09Z,"Praia de Pescadoira, Bueu",Non hai pellets na praia,Non,"https://www.google.com/maps/place/Praia+Pescadoira/data=!4m2!3m1!1s0xd2f66f85b4dfc9f:0xe4f9e4dc5dd50aab?utm_source=mstt_1&entry=gps&lucs=47068615,,47075915&g_ep=CAESCjExLjEwOS4xMDIYACDXggMqEjQ3MDY4NjE1LCw0NzA3NTkxNUICRVM%3D",NA,Non hai ninguén,NA,NA,NA,,Bueu,NA,NA,NA,NA,NA,,NA,NA,Non,NA,NA,518213.0174,4686386.1386,NA,NA
2024-01-08T17:47:18Z,"Praia de Bueu, Bueu",Non hai pellets na praia,Non,"https://www.google.com/maps/place/Praia+de+Bueu/data=!4m2!3m1!1s0xd2f6701e3e6fde7:0xd34ea7529a512774?utm_source=mstt_1&entry=gps&lucs=47068615,,47075915&g_ep=CAESCjExLjEwOS4xMDIYACDXggMqEjQ3MDY4NjE1LCw0NzA3NTkxNUICRVM%3D",NA,Non hai ninguén,NA,NA,NA,,Bueu,NA,NA,NA,NA,NA,,NA,NA,Non,NA,NA,517874.0824,4686208.3379,NA,NA
2024-01-08T17:48:12Z,"Praia de Banda do río, Bueu",Non hai pellets na praia,Non,"https://www.google.com/maps/place/Praia+Banda+do+R%C3%ADo/data=!4m2!3m1!1s0xd2f6700c41831b5:0x60c59960c9f76db7?utm_source=mstt_1&entry=gps&lucs=47068615,,47075915&g_ep=CAESCjExLjEwOS4xMDIYACDXggMqEjQ3MDY4NjE1LCw0NzA3NTkxNUICRVM%3D",NA,Non hai ninguén,NA,NA,NA,,Bueu,NA,NA,NA,NA,NA,,NA,NA,Non,NA,NA,517393.5756,4686125.9401,NA,NA
2024-01-08T17:49:10Z,"Praia de Beluso, Bueu",Non hai pellets na praia,Non,"https://www.google.com/maps/place/Praia+de+Beluso,+Beluso,+Pontevedra/data=!4m2!3m1!1s0xd2f67c19b13a23d:0x5189177483bbf57?utm_source=mstt_1&entry=gps&lucs=47068615,,47075915&g_ep=CAESCjExLjEwOS4xMDIYACDXggMqEjQ3MDY4NjE1LCw0NzA3NTkxNUICRVM%3D",NA,Non hai ninguén,NA,NA,NA,,Bueu,NA,NA,NA,NA,NA,,NA,NA,Non,NA,NA,516505.823,4686661.8069,NA,NA
2024-01-08T17:49:59Z,"Praia de Basoñas, Porto do Son",Hai pellets na praia,Non,"42.624236,-9.049125",NA,Voluntarios,NA,Non hai contedores específicos,NA,,Porto do Son,https://drive.google.com/open?id=1h2RiGChjX31gKN5OskdmOI_vIlW1ZqaO,NA,NA,NA,NA,,NA,NA,Afectados pero non mortos,El día 6 había muchos mas,NA,495855.14,4719136.6426,42.624236,-9.049125
2024-01-08T17:57:36Z,"Praia de Compostela, Vilagarcía de Arousa",Non hai pellets na praia,NA,NA,NA,NA,NA,NA,NA,,Vilagarcía de Arousa,NA,NA,NA,NA,NA,,NA,NA,Non,"Estiven polo principio (no lado contrario a Carril) da Praia Compostela en Vilagarcía de Arousa e non vin nada, nin na area nin no mar. Non puiden ir moi lonxe por tempo.",NA,518984.2862,4717174.6649,42.6060945,-8.768138237890005
2024-01-08T18:09:53Z,"Praia de Samil, Vigo",Non hai pellets na praia,NA,NA,NA,NA,NA,NA,NA,,Vigo,NA,NA,NA,NA,NA,,NA,NA,Non,NA,NA,518480.3799,4673133.8207,42.210533600000005,-8.77617730373661
2024-01-08T18:11:45Z,"Santa Baia, Vigo",Non hai pellets na praia,NA,NA,NA,NA,NA,NA,NA,,Vigo,NA,NA,NA,NA,NA,,NA,NA,Non,NA,NA,0,0,42.8523852,-8.4335717
2024-01-08T19:21:15Z,"Playa El Rosal, San Vicente de la Barquera.  Cantabria",Hai pellets na praia,Non teño certeza,NA,NA,Non hai ninguén,NA,NA,NA,,San Vicente de la Barquera,NA,NA,NA,NA,NA,,NA,NA,Non,NA,NA,0,0,43.391566499999996,-4.386642201244364
2024-01-08T20:28:34Z,"Praia de Aréa da Secada, Illa de Arousa",Non hai pellets na praia,NA,NA,NA,NA,NA,NA,NA,,Illa de Arousa,NA,NA,NA,NA,NA,,NA,NA,Non,NA,NA,509129.7773,4712788.1013,42.55003895,-8.867156127774127
2024-01-08T20:42:23Z,"Calzoa, Vigo",Hai pellets na praia,Non teño certeza,NA,NA,Voluntarios,"Guantes, bolsas plásticas, tamizando la arena","Non hai contedores específicos, Non o tirei ainda",NA,,Vigo,NA,NA,NA,NA,NA,,NA,NA,Non,Hay poco y disperso,NA,0,0,42.20315635,-8.781652663761342
2024-01-08T20:49:59Z,"A Pedra do Sal, Carballo",Hai pellets na praia,Non teño certeza,NA,NA,Non hai ninguén,NA,NA,NA,,Carballo,NA,NA,NA,NA,NA,,NA,NA,Non,NA,NA,0,0,43.3014611,-8.6562461
2024-01-08T21:38:11Z,"Praia da Madorra, Nigrán",Hai pellets na praia,Non teño certeza,NA,NA,Non hai ninguén,Aínda hai poucos eca choiva non recollín ningún polo momento.,Non hai contedores específicos,NA,,Nigrán,https://drive.google.com/open?id=1kRVR8tVBCSyJuGwVBAqTmrO4p5IxkIar,NA,NA,NA,NA,,NA,NA,Non,Hai uns obreiros reparando o paseo da praia e o maniobrar co tractor. Pode dificultar unha limpeza organizada.,NA,514396.746,4666006.6651,42.1458428,-8.826154882889412
2024-01-08T22:17:40Z,Praia de Tanxil Rianxo,Hai pellets na praia,Non teño certeza,"https://www.google.com/maps/place/Praia+de+Tanxil,+Praia+do+Tronco/data=!4m6!3m5!1s0xd2f1730bedd789f:0xe317a3827b1d6703!7e2!8m2!3d42.644523299999996!4d-8.8133652?utm_source=mstt_1&entry=gps&lucs=47068615,,47075915&g_ep=CAESCjExLjEwNy4xMDEYACDXggMqEjQ3MDY4NjE1LCw0NzA3NTkxNUICRVM%3D",NA,Voluntarios,Peneira,Non hai contedores específicos,NA,,Rianxo,NA,NA,NA,NA,NA,,NA,NA,Non,Aí pouca cousa empeza a chegar,NA,0,0,NA,NA
2024-01-08T22:57:44Z,"Santa cristina, Oleiros",Non hai pellets na praia,NA,"https://www.google.es/maps/search/praia+Santa+cristina,+Oleiro/@43.3401914,-8.3847515,16z/data=!3m1!4b1?entry=ttu",NA,NA,NA,NA,NA,,Oleiros,NA,NA,NA,NA,NA,,NA,NA,Non,Lunes 8 a las 16h. No se encontraron resto de pellets,NA,0,0,43.3401914,-8.3847515
2024-01-09T08:06:53Z,"Praia de Patos, Nigrán",Convocatoria de xornada de limpeza,NA,NA,NA,NA,NA,NA,NA,,Nigrán,NA,2024-01-09T00:00:00Z,10,En frente das escolas de surf,Organiza el Concello De Nigrán con la colaboración de la AEESP (Prado Surf @pointbreakpatos @patossurfclub @dacss.surf @laconserveradelsurf ).,,https://www.instagram.com/p/C11fAIEMqZZ/,NA,NA,NA,NA,514452.3623,4666969.0692,42.156002,-8.8229602
2024-01-09T08:20:38Z,"Praia de Barrañán, Arteixo",Convocatoria de xornada de limpeza,NA,NA,NA,NA,NA,NA,NA,,Arteixo,NA,2024-01-09T00:00:00Z,15,Caseta de la Cruz Roja,Voluntarios,,NA,NA,NA,NA,NA,536389.3833,4795473.8873,43.3108864,-8.554565915471116
2024-01-09T08:20:38Z,"Praia de Barrañán, Arteixo",Convocatoria de xornada de limpeza,NA,NA,NA,NA,NA,NA,NA,,Arteixo,NA,2024-01-09T00:00:00Z,15,Caseta de la Cruz Roja,Voluntarios,,NA,NA,NA,NA,NA,536389.3833,4795473.8873,43.3108864,-8.554565915471116
2024-01-09T08:21:43Z,"Praia de Boa Grande, Noia",Convocatoria de xornada de limpeza,NA,"https://www.google.es/maps/place/Praia+de+Boa/@42.7778036,-8.9350172,17z/data=!3m1!4b1!4m6!3m5!1s0xd2f26daf72221fd:0x49471eff80e64340!8m2!3d42.7777402!4d-8.9319944!16s%2Fg%2F11x9xvn25?entry=ttu",NA,NA,NA,NA,NA,,Noia,NA,2024-01-09T00:00:00Z,10,https://maps.app.goo.gl/cbk75CmhoacfVwKN7,Voluntarios,,NA,NA,NA,NA,NA,505615.5684,4736255.835,42.7778036,-8.9350172
2024-01-09T08:21:43Z,"Praia de Boa Grande, Noia",Convocatoria de xornada de limpeza,NA,"https://www.google.es/maps/place/Praia+de+Boa/@42.7778036,-8.9350172,17z/data=!3m1!4b1!4m6!3m5!1s0xd2f26daf72221fd:0x49471eff80e64340!8m2!3d42.7777402!4d-8.9319944!16s%2Fg%2F11x9xvn25?entry=ttu",NA,NA,NA,NA,NA,,Noia,NA,2024-01-09T00:00:00Z,10,https://maps.app.goo.gl/cbk75CmhoacfVwKN7,Voluntarios,,NA,NA,NA,NA,NA,505615.5684,4736255.835,42.7778036,-8.9350172
2024-01-09T09:12:17Z,"Praia de Salseiras, Laracha",Hai pellets na praia,Non teño certeza,NA,NA,Eu,Con Luvas e intentando con un tamiz,NA,NA,,Laracha,"https://drive.google.com/open?id=1aixWr55O2LSkpom4f0oQCCX-MnQVc8JM, https://drive.google.com/open?id=1mpkUq1ex6UWZcKrvGh87UFzwk_VBpMtI, https://drive.google.com/open?id=1aNN0ISzORXF_1zhk161zS8XqfW7HgPpt",NA,NA,NA,NA,,NA,NA,Si,O animal morto era unha gaviota,NA,531630.1722,4795893.2094,43.3163976,-8.609123884522472
2024-01-09T09:28:09Z,"Praia de Samil, Vigo",Convocatoria de xornada de limpeza,NA,NA,NA,NA,NA,NA,NA,,Vigo,NA,2024-01-10T00:00:00Z,15,Samil,Pelo morado chaqueta verde oliva,,NA,NA,NA,NA,NA,518480.3799,4673133.8207,42.210533600000005,-8.77617730373661
2024-01-09T09:28:09Z,"Praia de Samil, Vigo",Convocatoria de xornada de limpeza,NA,NA,NA,NA,NA,NA,NA,,Vigo,NA,2024-01-10T00:00:00Z,15,Samil,Pelo morado chaqueta verde oliva,,NA,NA,NA,NA,NA,518480.3799,4673133.8207,42.210533600000005,-8.77617730373661
2024-01-09T09:53:10Z,"Praia Boa, Noia",Non hai pellets na praia,NA,NA,NA,NA,NA,NA,NA,,Noia,NA,NA,NA,NA,NA,,NA,NA,Non,NA,NA,0,0,42.778868450000004,-8.93145197385348
2024-01-09T10:02:23Z,"Praia das Gaivotas, Noia",Non hai pellets na praia,NA,NA,NA,NA,NA,NA,NA,,Noia,NA,NA,NA,NA,NA,,NA,NA,Non,Fomos coa marea alta,NA,0,0,42.7674554,-8.939662010437157
2024-01-09T11:52:06Z,Praia de Cesantes. Redondela,Non hai pellets na praia,NA,NA,NA,NA,NA,NA,NA,,Redondela,NA,NA,NA,NA,NA,,NA,NA,Non,Revisada zona da Punta e zona do Muelle,NA,0,0,42.3083445,-8.6208866
2024-01-09T12:13:49Z,"Praia das Saiñas, Castrelo, Cambados",Non hai pellets na praia,NA,"https://www.google.es/maps/search/Praia+das+Sai%C3%B1as,+Castrelo,+Cambados/@42.5301939,-8.8540935,13z/data=!3m1!4b1?entry=ttu",NA,NA,NA,NA,NA,,Cambados,NA,NA,NA,NA,NA,,NA,NA,Non,Parecía que huberan estado limpiando pero non dispoño desa información para confirmalo,NA,0,0,42.5301939,-8.8540935
2024-01-09T12:52:32Z,"Praia de Loira, Marín",Non hai pellets na praia,NA,NA,NA,NA,NA,NA,NA,,Marín,NA,NA,NA,NA,NA,,NA,NA,Non,NA,NA,521381.4106,4690708.7431,42.368497000000005,-8.740067690953085
2024-01-09T13:10:27Z,"Praia de Aguieira, Porto do Son",Hai pellets na praia,Non teño certeza,"42,7417844, -8,9758532",NA,Persoas voluntarias,Con peneiras e bolsas.,Non hai contedores específicos,NA,,Porto do Son,"https://drive.google.com/open?id=11CljMo6mJRLNFiPOTkJ_i8P9ILjAEXVm, https://drive.google.com/open?id=17QgiYmUqocT3IW26agvj0ojAa9hcMLOH",NA,NA,NA,NA,,NA,NA,Non,NA,NA,502352.7492,4731963.6371,42.7417844,-8.9758532
2024-01-09T13:51:11Z,"Praia de Santo Tomé, Cambados",Non hai pellets na praia,NA,NA,NA,NA,NA,NA,NA,,Cambados,NA,NA,NA,NA,NA,,NA,NA,Non,NA,NA,0,0,0.3802114,6.708535569043663
2024-01-09T13:56:34Z,"Praia de Barrañán, Arteixo",Hai pellets na praia,Si,NA,NA,Non hai ninguén,NA,Non hai contedores específicos,NA,,Arteixo,https://drive.google.com/open?id=1HXiJcHzP2W0aIngdwIHr5hpGwoVENfpZ,NA,NA,NA,NA,,NA,NA,Non,NA,NA,536389.3833,4795473.8873,43.3108864,-8.554565915471116
2024-01-09T13:56:34Z,"Praia de Barrañán, Arteixo",Hai pellets na praia,Si,NA,NA,Non hai ninguén,NA,Non hai contedores específicos,NA,,Arteixo,https://drive.google.com/open?id=1HXiJcHzP2W0aIngdwIHr5hpGwoVENfpZ,NA,NA,NA,NA,,NA,NA,Non,NA,NA,536389.3833,4795473.8873,43.3108864,-8.554565915471116
2024-01-09T13:57:03Z,"Praia de Sabón, Arteixo",Non hai pellets na praia,NA,NA,NA,NA,NA,NA,NA,,Arteixo,NA,NA,NA,NA,NA,,NA,NA,Non,NA,NA,539837.6497,4797326.9115,43.3234971,-8.5134026
2024-01-09T14:36:07Z,"Praia de Area Grande, A Guarda",Hai pellets na praia,Non teño certeza,"https://www.google.es/maps/search/Praia+de+Area+Grande,+A+Guarda/@43.3847169,-8.426114,13.5z?entry=ttu","Area, Entre as algas",Non hai ninguén,NA,Non hai contedores específicos,NA,,A Guarda,https://drive.google.com/open?id=1UPjS5xdTCvfiPYJDIHBCRcAfW_YefBPR,NA,NA,NA,NA,,NA,NA,Non,NA,NA,510262.9201,4639796.7532,43.3847169,-8.426114
2024-01-09T14:51:03Z,"Praia de Cariño, Ferrol",Hai pellets na praia,Non,NA,Rochas,Persoas voluntarias,Capacho con agua y filtración dos pellets.,Non hai contedores específicos,NA,,Ferrol,https://drive.google.com/open?id=1xRccX19QUhTmgEBKmjIpW7L4ls_v8Yvl,NA,NA,NA,NA,,NA,NA,Si,Además de pellets el estado de la.playa es lamentable llena de plásticos por todos lados e microplasticos.,NA,555268.7315,4813316.3101,43.47074075,-8.316678245589674
2024-01-09T15:05:41Z,"Praia de Arnado, Laxe",Hai pellets na praia,Si,NA,Area,Non hai ninguén,NA,Non hai contedores específicos,NA,,Laxe,https://drive.google.com/open?id=1nTzyjKoXviZm4B-lFu5rAyJa-WWrhLzf,NA,NA,NA,NA,,NA,NA,Non,NA,NA,497284.6103,4783959.1629,43.20841155,-9.03336938204419
2024-01-09T15:28:58Z,"Praia de Mera, Oleiros",Hai pellets na praia,Non teño certeza,"43.37909, -8.33787",Area,Persoas voluntarias,NA,Non hai contedores específicos,NA,,Oleiros,"https://drive.google.com/open?id=18-G8LC6qSljGlpQTjnSlEl31dcSaCndg, https://drive.google.com/open?id=1q9ewFitCLFErSUrzVg0tvjGmOMyyYhL8",NA,NA,NA,NA,,NA,NA,Non,NA,NA,553615.5847,4803202.8641,43.37909,-8.33787
2024-01-09T15:28:58Z,"Praia de Mera, Oleiros",Hai pellets na praia,Non teño certeza,"43.37909, -8.33787",Area,Persoas voluntarias,NA,Non hai contedores específicos,NA,,Oleiros,"https://drive.google.com/open?id=18-G8LC6qSljGlpQTjnSlEl31dcSaCndg, https://drive.google.com/open?id=1q9ewFitCLFErSUrzVg0tvjGmOMyyYhL8",NA,NA,NA,NA,,NA,NA,Non,NA,NA,553615.5847,4803202.8641,43.37909,-8.33787
2024-01-09T15:44:40Z,"Praia de Castelete, Vilagarcía de Arousa",Non hai pellets na praia,NA,NA,NA,NA,NA,NA,NA,,Vilagarcía de Arousa,NA,NA,NA,NA,NA,,NA,NA,Non,NA,NA,517473.2188,4715390.9797,42.5947625,-8.7669178
2024-01-09T16:25:27Z,"Praia de Esteiro, Xove",Hai pellets na praia,Si,"https://www.google.es/maps/place/Playa+de+Esteiro/@43.7112782,-7.5614858,17z/data=!3m1!4b1!4m6!3m5!1s0xd3211ce5c577809:0x800d7493a3dce028!8m2!3d43.7112744!4d-7.5589109!16s%2Fg%2F11rrsdm6zh?entry=ttu","Area, Entre as algas",Non hai ninguén,A mano,Contenedor amarilli,NA,,Xove,https://drive.google.com/open?id=1UP9T2b5501H54cHj6fBpuNhBkh6lNw-e,NA,NA,NA,NA,,NA,NA,Non,NA,NA,616063.1384,4840807.1618,43.7112782,-7.5614858
2024-01-09T16:25:27Z,"Praia de Esteiro, Xove",Hai pellets na praia,Si,"https://www.google.es/maps/place/Playa+de+Esteiro/@43.7112782,-7.5614858,17z/data=!3m1!4b1!4m6!3m5!1s0xd3211ce5c577809:0x800d7493a3dce028!8m2!3d43.7112744!4d-7.5589109!16s%2Fg%2F11rrsdm6zh?entry=ttu","Area, Entre as algas",Non hai ninguén,A mano,Contenedor amarilli,NA,,Xove,https://drive.google.com/open?id=1UP9T2b5501H54cHj6fBpuNhBkh6lNw-e,NA,NA,NA,NA,,NA,NA,Non,NA,NA,616063.1384,4840807.1618,43.7112782,-7.5614858
2024-01-09T16:48:56Z,"Praia de Nerga, Cangas",Hai pellets na praia,Non,NA,Area,Persoas voluntarias,"A man.. están moi espallados.. integrados cos microplásticos ""autóctonos""","Non hai contedores específicos, Contenedor amarelo",Non,,Cangas,"https://drive.google.com/open?id=1WBvIbmO9oD1qrcZ8UmWgW_ZLqdXDidJZ, https://drive.google.com/open?id=1u8BSXFNhlWtYo-l50THmARtHN8VoZCPw",NA,NA,NA,NA,,NA,NA,Non,NA,NA,513436.836,4678432.1,42.257441549999996,-8.836407757924835
2024-01-09T16:48:56Z,"Praia de Viño, Cangas",Hai pellets na praia,Non,NA,Area,Persoas voluntarias,"A man.. están moi espallados.. integrados cos microplásticos ""autóctonos""","Non hai contedores específicos, Contenedor amarelo",Non,,Cangas,"https://drive.google.com/open?id=1WBvIbmO9oD1qrcZ8UmWgW_ZLqdXDidJZ, https://drive.google.com/open?id=1u8BSXFNhlWtYo-l50THmARtHN8VoZCPw",NA,NA,NA,NA,,NA,NA,Non,NA,NA,512819.2948,4678684.5216,-24.0096761,-46.4511668
2024-01-09T17:42:55Z,BOIRO,Non hai pellets na praia,NA,NA,NA,NA,NA,NA,NA,,Boiro,NA,NA,NA,NA,NA,,NA,NA,Non,NA,NA,0,0,42.6823024,-8.8909873
2024-01-09T17:47:17Z,"Praia de Ponzos, Ferrol",Hai pellets na praia,Non teño certeza,"43,5549189, -8,2678751",Area,Non hai ninguén,NA,NA,Non,,Ferrol,https://drive.google.com/open?id=1w7U9YIteQCIInZ8MkW_0k4qfkrCheCiC,NA,NA,NA,NA,,NA,NA,Si,NA,NA,559207.5185,4822770.29,43.5549189,-8.2678751
2024-01-09T18:12:27Z,"Praia de Santa Comba, Ferrol",Hai pellets na praia,Non teño certeza,"43.5572184, -8.2836773","Area, Entre as algas",Persoas voluntarias,Con coadores e cepillo,Non hai contedores específicos,Non,,Ferrol,https://drive.google.com/open?id=1QDkzMOE4jT4dQBb5V34z_W2u23y9GrM2,NA,NA,NA,NA,,NA,NA,Non,NA,NA,557282.6701,4822830.757,43.557218399999996,-8.2836773
2024-01-09T18:35:46Z,"Praia da Madorra, Nigrán",Convocatoria de xornada de limpeza,NA,NA,NA,NA,NA,NA,NA,,Nigrán,NA,2024-01-10T00:00:00Z,16,Na mesma praia,Voluntariado de Val Miñor,,https://chat.whatsapp.com/DxMlgmgoDC0E3cZAcRGc5A?fbclid=IwAR3vyDFVYHQg6XTm2CN9OHkJzXm3UWIy9PBpCJoe9JhuBGHroZIrD5-GHps,https://drive.google.com/open?id=1Hcg_tRrjyCtixny_hnP8ATjWt-_8UVQJ,NA,NA,NA,514396.746,4666006.6651,42.1458428,-8.826154882889412
2024-01-09T18:35:56Z,"Praia das Barreiras, Ribeira",Hai pellets na praia,Non,"42,5820294, -9,0784122",Area,Persoas voluntarias,"A man, con coladores e metendo a area en capachos de auga para recoller os pellets",Non hai contedores específicos,Non,,Ribeira,"https://drive.google.com/open?id=1s2YhZcchoYRVSVzVHMW-uxUZ-L_qad5D, https://drive.google.com/open?id=1oynvwHrjh0jHNIiFi6GK7fLY7kFVaR79, https://drive.google.com/open?id=1vjyqPwxs7j-1edukueAWzQgMlnk--EaV, https://drive.google.com/open?id=1h8JDSAQADBKJyxGLi7RZ6IEpSFXMvEqf",NA,NA,NA,NA,,NA,NA,Non,Isto corresponde ao domingo 7 de xaneiro. Acabo de ver que non aparecia en ningun mapa a notificación desta praia,NA,42583603,-9076568,42.5820294,-9.0784122
2024-01-09T18:37:25Z,"Praia do Bimbeiro, Ortigueira",Hai pellets na praia,Non,NA,"Area, Rochas, Entre as algas, Restos vexetais na entrada da praia",Persoas voluntarias,Directamente,"Non hai contedores específicos, En bolsa plástica levados",Non,,Ortigueira,https://drive.google.com/open?id=1xCmjw-jzDJ7iwDJHFOY9QUncM0wTYBp2,NA,NA,NA,NA,,NA,NA,Non,Obsevanse xa parcialmente soterradas entre a vexetación,NA,597080.8972,4842159.4856,43.7261831,-7.794459709482231
2024-01-09T19:06:18Z,"Praia Ancoradoiro, Muros",Convocatoria de xornada de limpeza,NA,NA,NA,NA,NA,NA,NA,,Muros,NA,2024-01-10T00:00:00Z,15,Playa de Ancoradoiro,PlasticFREEwave,,NA,NA,NA,Más información en nuestro instagram: @plasticfreewave_ong,NA,0,0,42.7561669,-9.111849229151513
2024-01-09T19:10:23Z,"Praia de Doñinos, Ferrol",Hai pellets na praia,Non teño certeza,NA,"Area, Entre as algas",Persoas voluntarias,NA,Non hai contedores específicos,Non,,Ferrol,https://drive.google.com/open?id=1Kl8pwGtyF6B9HersHRu7Hvlt0RIL6CdJ,NA,NA,NA,NA,,NA,NA,Non,NA,NA,555004.4842,4816066.4484,43.49581515,-8.31745859239686
2024-01-09T19:26:06Z,"Praia de Chanteiro, Ares",Hai pellets na praia,Non teño certeza,"https://www.google.com/maps?q=Playa+de+Chanteiro,+Aldea+Chanteiro,+210,+15625+Ares,+A+Coru%C3%B1a&ftid=0xd2e777be59bdfcb:0xd1ea41c1a8a81902&hl=es-ES&gl=es&entry=gps&lucs=,47071704,47069508,47084304&g_ep=CAISDDYuOTYuMS4zMDU4MBgAIKzfASobLDQ3MDcxNzA0LDQ3MDY5NTA4LDQ3MDg0MzA0QgJFUw%3D%3D&g_st=ic","Area, Entre as algas","Persoas voluntarias, Alcalde",Voluntarios con colador,Non hai contedores específicos,Non,,Ares,https://drive.google.com/open?id=1jDf1viAt9dmDxrDzeYshK7c_wKteBTVl,NA,NA,NA,NA,,NA,NA,Non,Apareció personal de la Xunta para ver la cantidad que había y sacaron fotos de lo que recogí para mandarlo a TRAGSA y pedir que fueran a limpiar,NA,556428.5522,4810556.099,210,NA
2024-01-09T19:26:50Z,"Praia do Regueiro, Bergondo",Non hai pellets na praia,NA,NA,NA,NA,NA,NA,NA,,Bergondo,NA,NA,NA,NA,NA,,NA,NA,Non,NA,NA,0,0,43.3117553,-8.2463208
2024-01-09T19:27:30Z,"Praia do Pedrido, Bergondo",Non hai pellets na praia,NA,NA,NA,NA,NA,NA,NA,,Bergondo,NA,NA,NA,NA,NA,,NA,NA,Non,NA,NA,0,0,43.32845535,-8.2129804936332
2024-01-09T19:32:00Z,"Praia de Ribeira do Prado, Ribeira",Hai pellets na praia,Non teño certeza,Corrubedo,"Area, Rochas, Entre as algas, Na auga",Non hai ninguén,Con coladores e coas mans.,Non hai contedores específicos,NA,,Ribeira,https://drive.google.com/open?id=1VrT3FnIIZOHn8CO7bX7f4VsuIIs7P5f9,NA,NA,NA,NA,,NA,NA,Si,"Moitas grazas pola vosa axuda, sodes os mellores. Moira Forza 💪🏻",NA,494090.7127,4713450.0175,42.573608449999995,-9.071996344452888
2024-01-09T20:50:05Z,"Praia de Mar de Lira, Carnota",Hai pellets na praia,Non teño certeza,"(42.8061100, -9.1362584)","Area, Na auga",Non sei quen son,NA,Non hai contedores específicos,Non,,Carnota,"https://drive.google.com/open?id=1QJejCCUYOGsi_fLkrWTK0e1n5hiY_6SU, https://drive.google.com/open?id=197PZjDQr1ZeO-Wry93nCDqtjIecLHBt0",NA,NA,NA,NA,,NA,NA,Non,"Mar de lira, portocubelo e o faro de Lira, Carnota",NA,489399.1628,4739082.3663,42.80611,-9.1362584
2024-01-09T20:56:19Z,"Praia de Langosteira, Fisterra",Hai pellets na praia,Si,"42,9190156, -9,2632549",Saco,un particular recolle o saco,NA,policía local recolle o saco,Si,,Fisterra,https://drive.google.com/open?id=1zCtz_KxSNBiHO1-dbVqXoRSgta8MpROi,NA,NA,NA,NA,,NA,NA,Non,NA,NA,478675.5963,4752145.1234,42.9190156,-9.2632549
2024-01-09T21:43:08Z,"Praia da Madorra, Nigrán",Convocatoria de xornada de limpeza,NA,NA,NA,NA,NA,NA,NA,,Nigrán,NA,2024-01-10T00:00:00Z,16,Praia da Madorra,NA,,Pola Comunidade de WhatsApp,https://drive.google.com/open?id=1SCZ8ORIfLYtsi5d4_Y89_gV9Id_g1fk6,NA,Temos indicacións do concelleiro de Nigrán de deixar os pellets nunha rambla para a súa posterior recollida.,NA,514396.746,4666006.6651,42.1458428,-8.826154882889412
2024-01-09T22:04:21Z,"Praia de Testal, Noia",Hai pellets na praia,Non teño certeza,"https://www.google.com/maps/place/Playa+de+Testal,+15218+Noia,+A+Coru%C3%B1a/data=!4m2!3m1!1s0xd2f20d62856ae69:0xe462b82cbd19aaa0?utm_source=mstt_1&entry=gps&lucs=47068615,,47075915&g_ep=CAESCjExLjEwOS4xMDEYACDXggMqEjQ3MDY4NjE1LCw0NzA3NTkxNUICRVM%3D",Entre as algas,Persoas voluntarias,A man un por un,Non hai contedores específicos,Non,,Noia,"https://drive.google.com/open?id=1NwYwbgfAFCaafloHmuttV7ILaSiz1GGU, https://drive.google.com/open?id=1-JDdMpTZKQdAKDCZRIJzShLNkDqgdQHW",NA,NA,NA,NA,,NA,NA,Non,NA,NA,507146.8458,4737571.2202,15218,NA
